title,hh_link,address,company,short_description,experience,salary
Erlang-разработчик,https://hh.ru/vacancy/131693106?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО ФАЙВДЖЕН,"Высшее техническое образование. Знание языка программирования Erlang. Понимание принципов функционирования Erlang/OTP. Опыт работы с ОС семейства Linux, знание Bash...",Опыт 1-3 года,
Senior java разработчик,https://hh.ru/vacancy/115793463?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Приморский",ООО Бизнес Технологии,"Уверенное знание Java SE (Готовы рассмотреть переход с других языков, таких как Python, NodeJs, С++, Delphi). Уверенное знание ООП или...",Опыт более 6 лет,
Frontend разработчик,https://hh.ru/vacancy/131978518?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,АО Институт экономики и развития транспорта,"Хорошее знание и опыт разработки на JavaScript, VUE, CSS, HTML. Опыт разработки SPA. Опыт работы в области разработки IT-систем...",Опыт 1-3 года,
Программист-разработчик,https://hh.ru/vacancy/131691586?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,АО НПК Атроник,"Знание C++ и ООП. Знание реляционных СУБД, SQL, PostgreSQL. Навыки тестирования кода. Знание базовых алгоритмов и структур данных. Техническое образование.",Без опыта,"100 000 – 120 000 ₽ за месяц, на руки"
Разработчик PostgreSQL/Oracle,https://hh.ru/vacancy/131884831?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Минск, проспект Машерова, 25",ЗАО БИСМАРТ,"Опыт разработки PostgreSQL от 1-го года. Опыт работы с БД PostgreSQL/Oracle. Уверенное владение PL/SQL, умение выявлять возможности...",Опыт 3-6 лет,"от 2 000 $ за месяц, на руки"
Программист-разработчик-системный администратор,https://hh.ru/vacancy/132004987?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Модный Дом Mastersuit,"Отличное знание операционных систем Windows Server, Windows, macOS. Умение быстро находить решения в нестандартных ситуациях. Желание развиваться и повышать свой...",Опыт 1-3 года,
Middle Unity Разработчик,https://hh.ru/vacancy/127489712?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Гомель, Интернациональная улица, 13",ООО ОпенМайГейм,"Опыт разработки игр на Unity C# от 2х лет. Знание ООП, паттернов, алгоритмов, структур данных и оптимизации.",Опыт 1-3 года,
Java-разработчик,https://hh.ru/vacancy/131856035?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Новосибирск,Т-Банк. ИТ. Разработка,Опыт разработки на Java от 3 лет. Опыт коммерческой разработки на Java 11+ или Kotlin. Опыт коммерческой разработки с...,Опыт 1-3 года,
Frontend-разработчик,https://hh.ru/vacancy/131520574?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,StudyWorld,"3+ лет опыта с React и TypeScript, в том числе коммерческий опыт с Next.js. Отличное знание TypeScript (типизация, generics...",Опыт 3-6 лет,"от 200 000 ₽ за месяц, на руки"
Web-разработчик,https://hh.ru/vacancy/131976928?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Владивосток, Океанский проспект, 125А",ООО Владлинк,"Знание и понимание языков программирования PHP, JS. Опыт работы с реляционными базами данных (PostgresSQL или MySQL). Опыт работы с Git.",Опыт 1-3 года,
Fullstack разработчик,https://hh.ru/vacancy/131976739?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Новосибирск, р-н Центральный",Employcity,"Опыт работы с TypeScript. Опыт работы с Frontend: React (Hooks, Context API), Material UI (версия 4 или 5).",Опыт 3-6 лет,
SQL-разработчик,https://hh.ru/vacancy/130649870?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО АСТ ГОЗ,"Высшее образование, опыт работы от 1 года. Знание средств разработки и технологий: Уверенное владение SQL (PostgreSQL). XML,XSLT.",Опыт 1-3 года,
Fullstack-разработчик,https://hh.ru/vacancy/125644379?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Ташкент, Яшнабадский район, массив Тузель, 3-й квартал, 28",ООО BELCOR,"Опыт работы c YII2, Nginx, MariaDB не менее 3 лет. Опыт работы с React не менее 3 лет.",Опыт 3-6 лет,"до 1 000 $ за месяц, до вычета налогов"
Старший разработчик C/С++/Senior разработчик C/С++,https://hh.ru/vacancy/130527308?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО РДП Энтерпрайз,"C/С++ на уверенном уровне. Принципы работы ОС Linux. Знание межпроцессного взаимодействия, синхронизации, многопоточности и др. на многоядерных системах.",Опыт 3-6 лет,
Разработчик 1С,https://hh.ru/vacancy/131998718?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО  DANTONE HOME,Опыт разработки на платформе 1С:Предприятие 8.x от 3-х лет. Уверенное знание конфигураций: БП КОРП 3.0...,Опыт 3-6 лет,
Технолог-разработчик,https://hh.ru/vacancy/130192672?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"деревня Старое Кощаково, Промпарковая улица, 9",WellFoods,Профильное образование и опыт работы технологом-,Опыт 3-6 лет,"130 000 – 150 000 ₽ за месяц, до вычета налогов"
Разработчик 1С,https://hh.ru/vacancy/131712419?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Базис Импорт,"Высшее образование (желательно профильное: техническое, IT или экономическое). Опыт работы",Опыт 3-6 лет,"от 180 000 ₽ за месяц, на руки"
Программист C#,https://hh.ru/vacancy/130389547?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Краснодар, р-н Центральный",ООО Таврида Электрик,Умение разрабатывать и поддерживать кроссплатформенные приложения на XAML и C# с использованием Avalonia UI-framework. Опыт работы с .Net 8...,Опыт 3-6 лет,
C/C++ разработчик,https://hh.ru/vacancy/131998218?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО РостДжоб,"Рассмотрим ТОЛЬКО тех кандидатов, у которых есть опыт по ВСЕМ пунктам из обязательных требований. Обучение не предусмотрено. Языки и платформы...",Опыт 1-3 года,"168 000 ₽ за месяц, на руки"
Fullstack-разработчик,https://hh.ru/vacancy/130260743?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Сектор 3, Джумейра, Дубай Марина, Джумейра Бич Резиденс",Agiens,Есть опыт настройки и применения ИИ-агентов.,Опыт 3-6 лет,
Инженер-программист,https://hh.ru/vacancy/131885751?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ЗАО Технические Системы и Технологии,"Высшее техническое образование. - Уверенное знание языка программирования С. - Опыт разработки ПО для микроконтроллеров (ARM, AVR, MIPS). - Опыт использования ОСРВ (FreeRTOS...",Опыт 3-6 лет,
Back-end разработчик,https://hh.ru/vacancy/131996676?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Ташкент, улица Зульфияханум, 12",АО СО INSON,"Опыт работы от 3х лет: Java, Spring, SQL. Понимание принципов ООП и паттернов проектирования. Опыт разработки и интеграции API.",Опыт 3-6 лет,
Developer/разработчик С++,https://hh.ru/vacancy/131423435?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Мурманск, проспект Ленина, 27А",ООО НК-СЕРВИС,"Опыт работы на С++ (умение ориентироваться в C++14, C++17). Опыт работы с графическими библиотеками для отрисовки графики (SDL...",Опыт 3-6 лет,"150 000 ₽ за месяц, на руки"
Frontend-разработчик,https://hh.ru/vacancy/131687232?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Ташкент, улица Муминова, 7/1",ООО UZINFOCOM,Уверенные знания JavaScript/TypeScript и React.js. Глубокое понимание и опыт работы с HTML5 и CSS3. Опыт работы с...,Опыт 3-6 лет,
Техник-программист/программист,https://hh.ru/vacancy/131987206?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Минск, Партизанский проспект, 12А",Информационно-вычислительный центр Национального статистического комитета Республики Беларусь,"1+ год опыта разработки на одном из следующих языков программирования: C/C++, а также C#, Java (учитывается как коммерческий...",Опыт 1-3 года,
Backend-разработчик,https://hh.ru/vacancy/131850689?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Global Trads,"Знание PHP 8+ и уверенное владение Laravel. Хорошее владение одной из баз данных: MySQL, PostgreSQL или MSSQL.",Опыт 1-3 года,"1 800 – 3 100 $ за месяц, на руки"
Программист-математик,https://hh.ru/vacancy/130925123?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Санкт-Петербург, р-н Кировский","ОАО Авиационная и Морская Электроника, Научно-производственное предприятие","Обязательное знание языка С++; знание QT. Хорошее владение базовыми математическими основами (линейная алгебра, математическая статистика, метод наименьших квадратов и пр.).",Опыт 3-6 лет,"от 220 000 ₽ за месяц, на руки"
Разработчик C++/QML,https://hh.ru/vacancy/129301263?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Специальный Технологический Центр (ООО СТЦ),Уверенное владение C++14 и выше. Опыт разработки GUI приложений и понимание их архитектуры. Знания и опыт работы с Qt...,Опыт 1-3 года,"до 250 000 ₽ за месяц, на руки"
BI-разработчик (Middle),https://hh.ru/vacancy/131112716?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Минск,ООО Евроторг,"Опыт работы в BI от 2-ух лет. Навыки SQL (оптимизация запросов, оконные функции и др.). Опыт работы с BI...",Опыт 1-3 года,
PHP-разработчик,https://hh.ru/vacancy/131973365?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Екатеринбург,АО Уральский турбинный завод,Знание ООП и опыт работы с PHP 8.3. Умение читать и разбираться в чужом коде. Опыт работы с сокетами...,Опыт 3-6 лет,
PHP-разработчик,https://hh.ru/vacancy/131088763?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО АСТ ГОЗ,Высшее техническое образование. Опыт работы в области web-разработки от 5 лет. Знание средств разработки и технологий: Работа в IDE.,Опыт 3-6 лет,"от 180 000 ₽ за месяц, до вычета налогов"
Fullstack-разработчик C#,https://hh.ru/vacancy/131825115?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Фонд развития промышленности,Опыт работы с системой контроля версий. Опыт работы в качестве fullstack-,Опыт 3-6 лет,
Python AI разработчик,https://hh.ru/vacancy/131995952?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО ИЦ АЙ-ТЕКО,"Работа в развивающемся IT-проекте с командой специалистов высокого уровня, возможность развития и обмена опытом! Требования к опыту кандидата: Опыт...",Опыт 1-3 года,"220 000 ₽ за месяц, на руки"
Технолог-разработчик,https://hh.ru/vacancy/131064555?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Узловая, Дубовское шоссе, 3",ООО Узловский молочный комбинат,"Желание разработок новых рецептур и внедрение новых продуктов на производстве. Желание работать на пищевом производстве. Знание технологий, использующихся на пищевых...",Опыт 1-3 года,"от 100 000 ₽ за месяц, на руки"
Технолог-разработчик,https://hh.ru/vacancy/131064556?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Узловая, Дубовское шоссе, 3",ООО Узловский молочный комбинат,"Желание разработок новых рецептур и внедрение новых продуктов на производстве. Желание работать на пищевом производстве. Знание технологий, использующихся на пищевых...",Опыт 1-3 года,"от 100 000 ₽ за месяц, на руки"
Технолог-разработчик,https://hh.ru/vacancy/131064557?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Узловая, Дубовское шоссе, 3",ООО Узловский молочный комбинат,"Желание разработок новых рецептур и внедрение новых продуктов на производстве. Желание работать на пищевом производстве. Знание технологий, использующихся на пищевых...",Опыт 1-3 года,"от 100 000 ₽ за месяц, на руки"
Разработчик 1С,https://hh.ru/vacancy/131879352?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Нижний Новгород,ООО СтратоСфера,Опыт разработки и доработки в 1С от 2 лет. Знание основных механизмов платформы 1С:8.3.,Опыт 1-3 года,
Старший разработчик,https://hh.ru/vacancy/131972200?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Алматы,АО Народный банк Казахстана. IT,Java/Python,Опыт 1-3 года,
Разработчик битрикс24,https://hh.ru/vacancy/131995448?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Набережные Челны,ООО Группа компаний Апельсин,"Высшее или среднее профессиональное образование в области информационных технологий, автоматизации или смежных направлений. - Опыт работы в техподдержке (желательно в IT...",Опыт более 6 лет,"10 000 – 20 000 ₽ за месяц, на руки"
Инженер - разработчик (схемотехник),https://hh.ru/vacancy/131209939?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Казань,ООО Завод Инновационного Лабораторного и Учебного Оборудования,"Опыт разработки механизмов с нуля. Знание основных законов электротехники, термодинамики, механики. Знание/понимание электро- и радио-схем. Понимание методики проведения...",Опыт 1-3 года,
Java-разработчик (ОКТУС.ПАРУС),https://hh.ru/vacancy/131994802?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Сбер. IT,"Опыт промышленной разработки на Java от 2х лет. Опыт работы со Spring. Опыт работы с json, xml.",Опыт 1-3 года,
Инженер - разработчик (схемотехник),https://hh.ru/vacancy/131209939?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Казань,ООО Завод Инновационного Лабораторного и Учебного Оборудования,"Опыт разработки механизмов с нуля. Знание основных законов электротехники, термодинамики, механики. Знание/понимание электро- и радио-схем. Понимание методики проведения...",Опыт 1-3 года,
Java-разработчик (ОКТУС.ПАРУС),https://hh.ru/vacancy/131994802?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Сбер. IT,"Опыт промышленной разработки на Java от 2х лет. Опыт работы со Spring. Опыт работы с json, xml.",Опыт 1-3 года,
Разработчик 1С,https://hh.ru/vacancy/131877610?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,BORK,"Опыт работы на аналогичной должности от 3 лет. Глубокие знания платформы 1С, стандартных подсистем, навык разработки систем с нуля.",Опыт 3-6 лет,
Разработчик-исследователь AI/LLM,https://hh.ru/vacancy/128578304?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Газпромбанк,"Высшее тех. образование (IT, DS, математика). 2+ года опыта в Data Science/ML. Практический опыт встраивания LLM-моделей в...",Опыт 1-3 года,
RPA-разработчик,https://hh.ru/vacancy/131971484?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Челябинский городской округ, р-н Курчатовский",BY business group (Бизнес-Юрист),"Базовые знания RPA: понимание принципов работы одной из платформ (PIX). Алгоритмическое мышление: ты понимаешь, что такое циклы, условия и переменные...",Без опыта,
Full Stack Developer / Разработчик,https://hh.ru/vacancy/129934499?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО ЯСП,"Уверенное владение JavaScript. Опыт работы с одним из серверных фреймворков (Express, Hono, Nest.js) и фронтенд-библиотек (React, Vue, Solid).",Опыт 1-3 года,
Программист Linux,https://hh.ru/vacancy/124184966?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,НАТЕКС,"Высшее техническое образование. Хорошие знания языка С, опыт программирования для встраиваемых систем. Работа с UNIX (Linux) на уровне администратора localhost.",Опыт 3-6 лет,
Golang разработчик (Senior),https://hh.ru/vacancy/131707029?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Kinescope,"Опыт работы с Go в продакшене от 5 лет. SaaS-продукты, не pet-проекты. Понимание распределённых систем — не теоретическое, а...",Опыт 3-6 лет,"от 350 000 ₽ за месяц, на руки"
Senior Python разработчик,https://hh.ru/vacancy/131992852?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Сбер. IT,Опыт коммерческой разработки на Python от 3 лет. Хорошее знание FastAPI / Flask / Django REST Framework. Опыт работы с SQL и...,Опыт более 6 лет,
Разработчик Bitrix,https://hh.ru/vacancy/131847024?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Алматы, улица Хаби Халиуллина, 66",ТОО Бизнес парк Станица,"Backend: PHP 8+, Laravel. - Frontend: JavaScript, React. - Опыт коммерческой разработки на PHP от 1 года. - Уверенное знание Laravel. -",Опыт 1-3 года,
Технолог-разработчик профессиональной косметики,https://hh.ru/vacancy/132003729?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,МСТ-Нано,"Высшее образование (химия, фармацевтика, биотехнологии). Опыт разработки косметических средств от 3–5 лет (skin care — обязательно). Глубокое понимание: Практический опыт...",Опыт 3-6 лет,"150 000 – 350 000 ₽ за месяц, на руки"
Инженер-программист,https://hh.ru/vacancy/131996693?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Минск,Белмедпрепараты,"Знание 1С-предприятие 8.3, а также опыт работы с API приветствуется. Требования: Высшее техническое образование (",Опыт 1-3 года,
Разработчик программного обеспечения,https://hh.ru/vacancy/131992479?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Караганда, проспект Республики, 7",ТОО Explosion Solutions,"Технические требования Full Stack (React / Node.js). React Native: PostgreSQL или MySQL: проектирование схем, сложные запросы, индексация, миграции. MongoDB — желательно.",Опыт 3-6 лет,"700 000 ₸ за месяц, на руки"
Разработчик 1С УХ,https://hh.ru/vacancy/132003360?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,getmatch,Технологии и стек. Опыт разработки на 1С от 3 лет. Практический опыт работы с 1С:Управление холдингом.,Опыт 3-6 лет,
Веб-разработчик (Frontend),https://hh.ru/vacancy/130310373?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,DELTA,"Коммерческий опыт работы от 2-х лет. Отличное знание HTML5, CSS3, JavaScript. Опыт интеграции верстки в CMS.",Опыт 1-3 года,"до 60 000 ₽ за месяц, на руки"
React Native разработчик,https://hh.ru/vacancy/131821032?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО Бизнес Совет,"Опыт коммерческой разработки на React Native: от 2 лет (Middle). Уверенное знание JavaScript/TypeScript, принципов ООП и функционального программирования.",Опыт 1-3 года,"140 000 – 160 000 ₽ за месяц, на руки"
Разработчик на Delphi,https://hh.ru/vacancy/131991456?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Минск,ООО Амперсант,,Без опыта,
DWH Developer/Разработчик DWH (Greenplum),https://hh.ru/vacancy/132005224?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Белград,ООО Топассистент,Опыт работы в роли DWH,Опыт 1-3 года,
SQL-разработчик,https://hh.ru/vacancy/131853389?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Курган, улица Бурова-Петрова, 120","АО Корвет, Акционерная компания","Высшее техническое образование (информационные технологии, прикладная математика,",Опыт 3-6 лет,
Разработчик C/C++ (Middle+),https://hh.ru/vacancy/132003123?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,НДМ Системы,"Linux Kernel >= 4.x, программирование драйверов, OF, IO, DMA, IRQ, сериализация, барьеры, понимание сетевого стека. U-boot>= 2022.x.",Опыт 1-3 года,
Frontend-разработчик Angular,https://hh.ru/vacancy/122209585?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Таганрог,Т-Банк. ИТ. Разработка,"Отлично знаете JavaScript, есть опыт коммерческой разработки. Есть опыт работы с Angular. Есть опыт работы в Agile-команде.",Опыт 1-3 года,
Frontend-разработчик React,https://hh.ru/vacancy/122209154?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Таганрог,Т-Банк. ИТ. Разработка,"Разрабатывать клиентские и внутренние интерфейсы и сопутствующие инструменты. Непрерывно обучаться, совершенствовать свои знания и навыки. Внедрять новые технологии и практики.",Опыт 3-6 лет,
Разработчик 1С,https://hh.ru/vacancy/131991518?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Национальный исследовательский университет Высшая школа экономики,"Обязательно: наличие оконченного высшего образования (техническое/IT). Знания интеграций: HTTP-сервисы, SQL-запросы. Знания СКД и БСП. Уверенная работа в...",Опыт 3-6 лет,
Ведущий разработчик C#,https://hh.ru/vacancy/129472308?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Bip.ru,Опыт коммерческой разработки на C# от 3 лет. Опыт работы с любой современной реляционной СУБД. Опыт создания Web API.,Опыт 3-6 лет,"до 350 000 ₽ за месяц, на руки"
Android-разработчик (Kotlin),https://hh.ru/vacancy/131990682?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Ростов-на-Дону, р-н Кировский",ФГАНУ НИИ Спецвузавтоматика,Законченное профильное высшее образование. Опыт коммерческой разработки мобильных приложений от 2х лет (Kotlin ). Знание Android SDK. Понимание принципов многопоточности.,Опыт 1-3 года,"90 000 – 150 000 ₽ за месяц, на руки"
